target_id	length	eff_length	est_counts	tpm
CG15097-PD	2205	2065.23	0	0
CG15097-PE	2232	2092.23	0	0
CG15096-PA	1476	1336.23	340.185	2.34195
CG15096-PB	1428	1288.23	12.8145	0.0915063
MFS14-PB	1494	1354.23	9	0.0611353
MFS14-PA	1494	1354.23	9	0.0611353
MFS14-PC	1494	1354.23	9	0.0611353
MFS15-PA	1494	1354.23	493.206	3.35025
MFS15-PB	1332	1192.23	777.794	6.00132
CG15093-PB	975	835.226	30.3333	0.334085
CG15093-PA	975	835.226	30.3333	0.334085
CG15093-PE	975	835.226	30.3333	0.334085
CG17821-PA	789	649.226	0	0
CG18609-PA	792	652.226	3	0.0423121
List-PC	1164	1024.23	0	0
List-PD	1695	1555.23	0	0
Vps51-PA	2223	2083.23	670	2.95855
edl-PA	534	394.226	24	0.560024
CG33136-PA	543	403.226	0	0
CG33136-PB	558	418.226	0	0
CG33136-PC	543	403.226	0	0
Gint3-PD	1326	1186.23	110.667	0.858204
Gint3-PB	1326	1186.23	110.667	0.858204
Gint3-PE	1326	1186.23	110.667	0.858204
Ntan1-PA	933	793.226	1	0.011597
Ntan1-PB	933	793.226	1	0.011597
Ntan1-PC	933	793.226	1	0.011597
Ntan1-PD	933	793.226	1	0.011597
CG30122-PB	3816	3676.23	0	0
CG30122-PC	3819	3679.23	155.18	0.38799
CG30122-PD	3816	3676.23	396.82	0.992961
zda-PA	1194	1054.23	137	1.19544
zda-PB	1194	1054.23	137	1.19544
zda-PC	1194	1054.23	137	1.19544
zda-PD	1194	1054.23	137	1.19544
BomS1-PA	138	30.0112	0	0
BomS4-PA	138	30.0112	4	1.22608
BomS2-PA	138	30.0112	7	2.14563
BomS3-PA	120	21.0366	0.5	0.218643
BomS3-PB	120	21.0366	0.5	0.218643
BomT2-PA	231	97.9553	7	0.657372
BomS5-PA	123	22.4931	2	0.817942
Idgf5-PA	1335	1195.23	0	0
GstE1-PA	675	535.226	66	1.13435
GstE2-PA	666	526.226	8	0.139849
GstE3-PA	663	523.226	6	0.105488
GstE4-PA	669	529.226	0	0
GstE5-PA	669	529.226	5	0.08691
GstE6-PA	669	529.226	36	0.625752
GstE7-PA	672	532.226	6	0.103704
GstE8-PA	669	529.226	0.5	0.008691
GstE8-PB	669	529.226	0.5	0.008691
GstE9-PA	666	526.226	1	0.0174811
Dp1-PD	3906	3766.23	651.429	1.59111
Dp1-PF	3906	3766.23	651.429	1.59111
Dp1-PE	3906	3766.23	651.429	1.59111
Dp1-PA	3906	3766.23	651.429	1.59111
Dp1-PB	3906	3766.23	651.429	1.59111
Dp1-PG	3906	3766.23	651.429	1.59111
Dp1-PH	3906	3766.23	651.429	1.59111
CG5174-PJ	561	421.226	53.2103	1.16204
CG5174-PA	627	487.226	331.681	6.26226
CG5174-PH	567	427.226	0	0
CG5174-PG	501	361.226	0	0
CG5174-PB	1068	928.226	25.2848	0.25058
CG5174-PL	630	490.226	0	0
CG5174-PM	609	469.226	691.452	13.5557
CG5174-PP	1098	958.226	0.0191837	0.000184164
CG5174-PN	669	529.226	225.719	3.92345
CG5174-PO	1110	970.226	22.6339	0.214599
PIG-O-PA	3234	3094.23	140	0.416214
Lamtor2-PA	378	238.608	24	0.925266
Lamtor2-PB	378	238.608	24	0.925266
CG30120-PB	1440	1300.23	3	0.0212248
rswl-PA	1341	1201.23	50	0.382901
GstE11-PA	678	538.226	52.5	0.897296
GstE11-PB	678	538.226	52.5	0.897296
Pepck2-PA	1917	1777.23	0	0
Pepck2-PB	1692	1552.23	1	0.00592633
Pepck1-PA	1944	1804.23	64	0.32631
CG10927-PA	1083	943.226	76	0.741206
CG5323-PA	441	301.32	23	0.702167
CG5327-PA	450	310.29	0	0
CG5335-PA	966	826.226	159	1.77027
Eip55E-PA	1182	1042.23	416	3.67174
Eip55E-PB	1182	1042.23	416	3.67174
Atg7-PB	1533	1393.23	34.2676	0.226257
Atg7-PA	2055	1915.23	102.732	0.493433
CG5493-PA	717	577.226	0.25	0.00398414
CG5493-PB	717	577.226	0.25	0.00398414
CG5493-PC	717	577.226	0.25	0.00398414
CG5493-PD	717	577.226	0.25	0.00398414
mRpS28-PA	585	445.226	25	0.516536
GEFmeso-PE	4650	4510.23	0	0
GEFmeso-PG	3714	3574.23	188.611	0.48543
GEFmeso-PF	2637	2497.23	160.389	0.590823
CG30116-PD	5106	4966.23	0.247016	0.000457551
CG30116-PC	5097	4957.23	1.99268	0.00369777
CG30116-PA	5769	5629.23	16.7676	0.0274008
CG30116-PB	5097	4957.23	1.99268	0.00369777
CG17669-PA	1623	1483.23	0	0
imd-PA	822	682.226	11	0.148322
imd-PB	822	682.226	11	0.148322
GstE10-PA	723	583.226	0	0
GstE10-PB	723	583.226	0	0
BomS6-PA	123	22.4931	3	1.22691
BomBc2-PA	465	325.226	0.5	0.0141425
BomBc2-PB	465	325.226	0.5	0.0141425
BomBc1-PA	354	214.854	0	0
CG5098-PA	3717	3577.23	85.2696	0.219275
CG5098-PB	3987	3847.23	0	0
CG5098-PC	4020	3880.23	4.38697e-05	1.04004e-07
CG5098-PD	3975	3835.23	29.7304	0.07131
Spn55B-PA	1125	985.226	27	0.252098
Dlip3-PA	1047	907.226	0	0
Pcl-PA	3132	2992.23	21	0.0645603
Pcl-PB	3132	2992.23	21	0.0645603
adp-PA	1887	1747.23	113.5	0.597568
adp-PB	1887	1747.23	113.5	0.597568
CG10914-PA	1875	1735.23	14	0.0742186
Naus-PA	1830	1690.23	13	0.0707521
Naus-PB	1830	1690.23	13	0.0707521
CG10916-PA	792	652.226	46	0.648785
CG10916-PB	792	652.226	46	0.648785
CG14500-PA	573	433.226	0	0
CG30114-PA	348	208.982	0	0
fj-PA	1752	1612.23	0	0
CG14502-PA	567	427.226	0	0
CG14502-PB	567	427.226	0	0
CG14502-PC	567	427.226	0	0
CG14502-PD	567	427.226	0	0
CG18536-PA	576	436.226	0	0
CG18537-PA	567	427.226	0	0
CG18540-PB	573	433.226	0	0
Tango8-PA	177	54.5187	0	0
CG14505-PC	360	220.723	0.5	0.0208384
CG14505-PB	360	220.723	0.5	0.0208384
CG5726-PA	2301	2161.23	71	0.302203
Dgp-1-PA	2010	1870.23	51.5	0.253311
Dgp-1-PB	2010	1870.23	51.5	0.253311
Nup75-PA	2007	1867.23	149	0.734058
lolal-PB	384	244.56	30.5	1.14724
lolal-PA	384	244.56	30.5	1.14724
lolal-PC	384	244.56	30.5	1.14724
lolal-PD	384	244.56	30.5	1.14724
lolal-PE	384	244.56	30.5	1.14724
lolal-PF	384	244.56	30.5	1.14724
lolal-PG	384	244.56	30.5	1.14724
lolal-PH	384	244.56	30.5	1.14724
CG5742-PA	1632	1492.23	15.5	0.0955516
CG5742-PB	1632	1492.23	15.5	0.0955516
CG5742-PC	1758	1618.23	0	0
EMRE-PA	294	156.162	22	1.29595
Hsf-PB	2148	2008.23	0	0
Hsf-PC	2130	1990.23	109.439	0.505837
Hsf-PD	2202	2062.23	0	0
Hsf-PA	2076	1936.23	122.561	0.582287
stau-PA	3081	2941.23	8.75365	0.027378
stau-PB	2745	2605.23	88.2464	0.311596
stau-PC	3078	2938.23	0	0
CG5756-PB	2229	2089.23	0	0
CG5756-PC	3663	3523.23	0	0
CG5757-PA	636	496.226	2	0.0370759
CG5757-PB	636	496.226	2	0.0370759
Orai-PB	1056	916.226	16.7914	0.168587
Orai-PA	1056	916.226	16.7914	0.168587
Orai-PE	1524	1384.23	5.81296	0.0386306
Orai-PF	1056	916.226	16.7914	0.168587
Orai-PG	1524	1384.23	5.81296	0.0386306
olf186-M-PA	765	625.226	5	0.0735655
CG30323-PB	921	781.226	0	0
CG30323-PC	846	706.226	2	0.0260512
CG14490-PA	594	454.226	0	0
Elk-PA	3855	3715.23	16.695	0.0413374
Elk-PB	3852	3712.23	42.305	0.104833
CG14491-PA	501	361.226	0	0
CG5084-PA	705	565.226	3.5	0.0569622
CG5084-PB	705	565.226	3.5	0.0569622
CG10912-PA	816	676.226	1	0.0136035
CG10911-PA	1080	940.226	2	0.0195676
Muc55B-PA	1458	1318.23	0	0
Muc55B-PB	1458	1318.23	0	0
CG14495-PC	582	442.226	0	0
CG14495-PD	582	442.226	0	0
CG5767-PA	762	622.226	0	0
CG5770-PA	642	502.226	0	0
CG5773-PA	384	244.56	2.33333	0.0877671
CG5773-PB	384	244.56	2.33333	0.0877671
CG5773-PC	384	244.56	2.33333	0.0877671
PpY-55A-PA	945	805.226	0	0
PpY-55A-PB	945	805.226	0	0
CG30110-PA	1845	1705.23	0	0
CG30325-PA	2253	2113.23	0	0
Mapmodulin-PB	786	646.226	335.7	4.77868
Mapmodulin-PA	786	646.226	335.7	4.77868
Mapmodulin-PC	1092	952.226	32.3	0.312035
Mapmodulin-PD	1092	952.226	32.3	0.312035
CG14480-PA	750	610.226	83.5	1.25874
CG14480-PB	750	610.226	83.5	1.25874
POSH-PA	2517	2377.23	80	0.309571
Rab4-PB	642	502.226	197	3.60834
Rab4-PA	642	502.226	197	3.60834
icln-PA	648	508.226	20	0.362005
Smurf-PA	3186	3046.23	67	0.202327
Smurf-PB	3186	3046.23	67	0.202327
ND-51L1-PA	2109	1969.23	4	0.0186855
eIF3c-PA	2733	2593.23	1258	4.46253
eIF3c-PB	2733	2593.23	1258	4.46253
CG30108-PB	267	130.697	58	4.08228
CG30109-PB	267	130.697	3	0.211152
HPS4-PB	2505	2365.23	167.478	0.651367
HPS4-PA	2577	2437.23	284.522	1.07389
CG10934-PA	585	445.226	0	0
Dlish-PA	1068	928.226	0	0
CG4975-PC	1257	1117.23	36	0.296416
CG4975-PE	1257	1117.23	36	0.296416
CG4984-PA	1323	1183.23	0	0
CG4984-PB	1323	1183.23	0	0
CG4984-PC	1344	1204.23	0	0
CG4984-PD	1344	1204.23	0	0
Vps50-PA	2901	2761.23	161	0.53637
Ir54a-PA	1761	1621.23	1	0.0056741
sub-PA	1887	1747.23	0	0
sub-PB	1887	1747.23	0	0
PIG-A-PA	1440	1300.23	10	0.0707493
PIG-A-PB	1440	1300.23	10	0.0707493
Hyccin-PB	1635	1495.23	15.5	0.0953599
Hyccin-PA	1635	1495.23	15.5	0.0953599
Snx16-PA	1224	1084.23	163	1.38296
CG6424-PA	2397	2257.23	24.75	0.100865
CG6424-PB	2397	2257.23	24.75	0.100865
CG6424-PC	2397	2257.23	24.75	0.100865
CG6424-PD	2397	2257.23	24.75	0.100865
rdgBbeta-PA	822	682.226	38	0.512385
swi2-PA	1500	1360.23	0	0
Sema1b-PA	2313	2173.23	106	0.448685
Sema1b-PB	2313	2173.23	106	0.448685
Sema1b-PC	2313	2173.23	106	0.448685
P32-PA	792	652.226	85	1.19884
CCHa1-R-PA	1500	1360.23	13	0.0879171
CG10936-PA	4575	4435.23	33	0.0684446
Oxp-PA	255	119.494	0	0
rhi-PA	1257	1117.23	0	0
CG30105-PA	468	328.226	27	0.756714
RhoGAP54D-PA	3015	2875.23	0	0
RhoGAP54D-PC	3015	2875.23	0	0
CG14483-PA	249	114.069	39.6667	3.19889
CG14483-PB	249	114.069	39.6667	3.19889
CG14483-PC	249	114.069	39.6667	3.19889
CG6484-PA	1398	1258.23	408	2.98293
Dcr-2-PA	5169	5029.23	782.1	1.43055
Dcr-2-PB	5166	5026.23	78.8996	0.144402
UQCR-6.4-PA	174	52.3804	123	21.6012
UQCR-6.4-PB	174	52.3804	123	21.6012
Ns2-PA	2025	1885.23	575	2.80573
CG10939-PA	891	751.226	1906	23.3396
Prosalpha5-PA	735	595.226	279	4.31185
Prosalpha5-PB	735	595.226	279	4.31185
l(2)k01209-PA	1686	1546.23	157.728	0.938373
l(2)k01209-PB	1881	1741.23	60.4241	0.319224
l(2)k01209-PC	1881	1741.23	60.4241	0.319224
l(2)k01209-PD	1881	1741.23	60.4241	0.319224
Mtap-PA	870	730.226	0	0
Mtap-PB	1083	943.226	264	2.57471
Mtap-PC	870	730.226	0	0
Lhr-PA	1005	865.226	54	0.574123
CG18467-PA	714	574.226	0	0
CG10764-PA	1572	1432.23	7	0.0449601
robl-PA	294	156.162	338	19.9105
CG14478-PA	1539	1399.23	11.75	0.0772486
CG14478-PB	1539	1399.23	11.75	0.0772486
CG14478-PC	1539	1399.23	11.75	0.0772486
CG14478-PD	1539	1399.23	11.75	0.0772486
qkr54B-PA	1287	1147.23	0	0
qkr54B-PB	1287	1147.23	0	0
qkr54B-PD	1287	1147.23	0	0
qkr54B-PE	1854	1714.23	137	0.735179
veil-PA	1800	1660.23	48	0.265959
veil-PB	1800	1660.23	48	0.265959
NT5E-2-PB	1758	1618.23	90.5	0.514458
NT5E-2-PA	1758	1618.23	90.5	0.514458
CG30103-PA	1755	1615.23	0	0
CG4847-PA	1173	1033.23	0	0
CG4847-PC	1173	1033.23	0	0
CG4847-PD	1263	1123.23	11834	96.9182
CG4847-PE	1173	1033.23	0	0
CG4853-PA	2130	1990.23	123	0.568517
CG4853-PB	2130	1990.23	123	0.568517
CG4853-PC	2115	1975.23	0	0
CG4866-PA	546	406.226	145	3.28353
eIF3b-PB	2073	1933.23	2113.5	10.0568
eIF3b-PA	2073	1933.23	2113.5	10.0568
cyp33-PA	903	763.226	75	0.90396
MESR4-PA	6516	6376.23	213.222	0.307616
MESR4-PB	6516	6376.23	213.222	0.307616
MESR4-PC	6510	6370.23	3.74158e-05	5.40308e-08
MESR4-PD	6456	6316.23	70.556	0.102758
RpL18A-PA	534	394.226	1439	33.5781
APC10-PA	588	448.226	49	1.00563
insb-PA	531	391.226	0	0
insb-PB	531	391.226	0	0
Tes-PA	2451	2311.23	18	0.0716425
mthl3-PA	1536	1396.23	78.1254	0.514728
mthl3-PB	1536	1396.23	78.1254	0.514728
mthl3-PC	1536	1396.23	78.1254	0.514728
mthl4-PB	1554	1414.23	212.624	1.38304
EDTP-PA	2244	2104.23	147.714	0.645757
EDTP-PC	2265	2125.23	61.2864	0.265277
Bap55-PA	1278	1138.23	110	0.889007
CG6550-PA	1659	1519.23	161	0.974865
Vajk4-PA	987	847.226	0	0
Camp-PA	1557	1417.23	147	0.954155
Camp-PB	1353	1213.23	0	0
CG6805-PA	1074	934.226	0	0
CG6805-PB	1047	907.226	52	0.527265
RhoGEF2-PE	6618	6478.23	349.324	0.496036
RhoGEF2-PF	7680	7540.23	280.336	0.342008
RhoGEF2-PD	7680	7540.23	280.336	0.342008
RhoGEF2-PH	7371	7231.23	0	0
RhoGEF2-PG	7674	7534.23	0.00348425	4.25414e-06
SmydA-7-PA	1467	1327.23	14	0.097034
SmydA-7-PB	1467	1327.23	14	0.097034
SmydA-6-PA	1497	1357.23	0	0
CG9646-PA	2670	2530.23	167	0.607153
CG9646-PB	1347	1207.23	0	0
fat-spondin-PA	2292	2152.23	6	0.0256451
Mov10-PC	2295	2155.23	0	0
Mov10-PD	2295	2155.23	0	0
CG6984-PA	858	718.226	9	0.115272
CG15611-PB	1395	1255.23	90.3577	0.662192
CG15611-PA	1527	1387.23	555.642	3.68459
CG11700-PB	906	766.226	3.0077	0.0361092
schlank-PA	1203	1063.23	84.5	0.731092
schlank-PB	1203	1063.23	84.5	0.731092
Rbcn-3A-PB	10281	10141.2	502	0.455359
CG17717-PB	783	643.226	0	0
CG17717-PA	801	661.226	0	0
Pat1-PA	2061	1921.23	94.5	0.452475
Pat1-PB	2058	1918.23	0	0
Pat1-PC	2061	1921.23	94.5	0.452475
APC7-PA	1848	1708.23	0	0
APC7-PB	1587	1447.23	2	0.0127126
pigs-PA	2934	2794.23	42.3333	0.139368
pigs-PB	2934	2794.23	42.3333	0.139368
pigs-PC	2934	2794.23	42.3333	0.139368
CG14443-PB	2211	2071.23	5	0.0222067
Cdc7-PA	2103	1963.23	15	0.0702849
Cdc7-PB	2100	1960.23	0	0
Ctr1A-PA	696	556.226	0	0
Ctr1A-PB	696	556.226	0	0
Ctr1A-PC	726	586.226	14	0.219687
Ctr1A-PD	726	586.226	14	0.219687
Mcm6-PA	2454	2314.23	42	0.166949
CG14441-PA	3450	3310.23	8.5	0.0236212
CG14441-PB	3450	3310.23	8.5	0.0236212
CG14441-PC	3450	3310.23	8.5	0.0236212
CG14441-PD	3450	3310.23	8.5	0.0236212
CG14439-PA	1608	1468.23	1.33333	0.00835385
CG14439-PB	1608	1468.23	1.33333	0.00835385
CG14439-PC	1608	1468.23	1.33333	0.00835385
Coq7-PA	660	520.226	38	0.671943
pod1-PE	3225	3085.23	13.4802	0.0401929
pod1-PA	3225	3085.23	13.4802	0.0401929
pod1-PB	3225	3085.23	13.4802	0.0401929
pod1-PC	3225	3085.23	13.4802	0.0401929
pod1-PD	3225	3085.23	13.4802	0.0401929
pod1-PF	3768	3628.23	0	0
pod1-PG	3801	3661.23	142.599	0.358287
xit-PA	1536	1396.23	49	0.322835
Atx-1-PB	693	553.226	0	0
mAChR-C-PA	1116	976.226	0	0
Nf-YC-PA	1806	1666.23	6	0.0331252
shf-PA	1371	1231.23	0	0
shf-PB	1383	1243.23	3	0.0221979
shf-PC	1320	1180.23	0	0
shf-PD	1332	1192.23	0	0
RpL17-PB	561	421.226	104.6	2.28432
RpL17-PC	561	421.226	104.6	2.28432
RpL17-PD	561	421.226	104.6	2.28432
RpL17-PA	561	421.226	104.6	2.28432
RpL17-PE	561	421.226	104.6	2.28432
CG3168-PC	1899	1759.23	1.57143	0.00821701
CG3168-PA	1899	1759.23	1.57143	0.00821701
CG3168-PB	1899	1759.23	1.57143	0.00821701
CG3168-PD	1899	1759.23	1.57143	0.00821701
CG3168-PE	1899	1759.23	1.57143	0.00821701
CG3168-PF	1899	1759.23	1.57143	0.00821701
CG3168-PG	1899	1759.23	1.57143	0.00821701
CG14440-PA	957	817.226	0.5	0.00562819
CG14440-PB	957	817.226	0.5	0.00562819
CG14442-PA	3105	2965.23	0	0
CG14442-PB	2859	2719.23	7.45085	0.0252058
CG14442-PC	3027	2887.23	17.6045	0.0560898
CG14442-PD	1590	1450.23	42.9409	0.272381
CG14442-PE	2877	2737.23	0.00375133	1.26071e-05
CG3184-PA	1071	931.226	11	0.108662
CG3198-PA	1317	1177.23	15	0.117212
CG3224-PA	489	349.226	117	3.08191
CG3226-PA	693	553.226	150	2.49419
CG4557-PA	2802	2662.23	59	0.203867
CG4558-PA	1143	1003.23	1.09233	0.010016
CG4558-PB	1158	1018.23	22.9077	0.206956
CG14431-PB	3507	3367.23	1	0.00273192
CG14431-PC	3507	3367.23	1	0.00273192
CG14431-PD	3561	3421.23	1.11473e-08	2.99728e-11
CG4586-PA	2034	1894.23	0	0
Inx2-PA	1104	964.226	23.5	0.224197
Inx2-PB	1104	964.226	23.5	0.224197
Inx2-PC	1104	964.226	23.5	0.224197
Inx2-PD	1104	964.226	23.5	0.224197
CG32736-PA	240	105.952	2	0.173645
CG32736-PB	240	105.952	2	0.173645
CG4593-PA	630	490.226	34.5	0.647387
CG4593-PB	630	490.226	34.5	0.647387
CG14427-PA	759	619.226	0	0
nullo-PB	642	502.226	0	0
CG4607-PA	1578	1438.23	11	0.0703569
CG4607-PB	1578	1438.23	11	0.0703569
CG8300-PA	558	418.226	2	0.0439906
fz4-PB	2118	1978.23	25	0.116253
fz4-PA	2118	1978.23	25	0.116253
CG4617-PA	1257	1117.23	8	0.0658703
CG4617-PC	1257	1117.23	8	0.0658703
CG4615-PA	942	802.226	84	0.963216
CG12541-PD	792	652.226	1.5	0.021156
CG12541-PE	792	652.226	1.5	0.021156
CG3032-PA	1296	1156.23	0.5	0.00397803
CG3032-PB	1296	1156.23	0.5	0.00397803
cm-PA	1248	1108.23	40.5	0.336177
cm-PB	1248	1108.23	40.5	0.336177
Inx7-PA	1317	1177.23	22	0.171911
ogre-PA	1089	949.226	65.5	0.634764
ogre-PB	1089	949.226	65.5	0.634764
ogre-PC	1089	949.226	65.5	0.634764
ogre-PD	1089	949.226	65.5	0.634764
ogre-PE	1089	949.226	65.5	0.634764
ogre-PF	1089	949.226	65.5	0.634764
CG3040-PA	717	577.226	38	0.60559
Setd3-PA	1614	1474.23	12	0.0748787
CG14434-PA	564	424.226	4.14396	0.0898586
CG14434-PB	564	424.226	4.14396	0.0898586
CG14434-PC	645	505.226	18.7121	0.340704
Cht11-PA	1299	1159.23	57	0.452322
CG14435-PA	912	772.226	7.5	0.0893424
CG14435-PC	912	772.226	7.5	0.0893424
CG9650-PI	3624	3484.23	0	0
CG9650-PG	3630	3490.23	0	0
CG9650-PJ	3423	3283.23	0	0
CG9650-PK	3765	3625.23	0	0
CG9650-PL	3642	3502.23	0	0
CG1958-PA	696	556.226	0	0
CG2059-PA	927	787.226	50.5	0.59011
CG2059-PB	927	787.226	50.5	0.59011
Dok-PA	1869	1729.23	32	0.170231
Acsf3-PB	1833	1693.23	7	0.0380298
CBP-PA	897	757.226	0	0
CBP-PB	696	556.226	0	0
CBP-PC	1656	1516.23	0	0
CG1999-PA	633	493.226	0	0
CG9657-PA	1806	1666.23	0	0
CG9657-PB	1806	1666.23	0	0
CG11368-PA	198	70.7296	15	1.95088
CG32726-PA	183	58.9513	0	0
CG32726-PB	183	58.9513	0	0
CG15036-PA	219	87.7934	0	0
CG15035-PA	1125	985.226	0	0
CG15034-PA	315	176.523	0	0
CG15034-PB	315	176.523	0	0
Atg5-PA	810	670.226	66	0.905865
unc-119-PA	798	658.226	78.5	1.09707
unc-119-PC	798	658.226	78.5	1.09707
CG11369-PA	2004	1864.23	0	0
ct-PA	6528	6388.23	0.00438323	6.31182e-06
ct-PD	6498	6358.23	0.98809	0.00142956
ct-PE	6525	6385.23	0.00752656	1.08433e-05
Hira-PA	3144	3004.23	76	0.232714
CG12155-PA	1668	1528.23	33	0.19864
Rab39-PA	657	517.226	50.5	0.898156
Rab39-PB	657	517.226	50.5	0.898156
Tom40-PA	1035	895.226	19.6667	0.202087
Tom40-PB	1035	895.226	19.6667	0.202087
Tom40-PC	1035	895.226	19.6667	0.202087
Ir7a-PA	1845	1705.23	0	0
Pdp-PA	1428	1288.23	54.5	0.389175
Pdp-PB	1428	1288.23	54.5	0.389175
NELF-B-PA	1785	1645.23	27	0.150966
CG15478-PA	1659	1519.23	0	0
CG15478-PB	1659	1519.23	0	0
CG12689-PA	558	418.226	0	0
CG32720-PB	1011	871.226	1	0.0105587
CG32719-PA	3663	3523.23	39	0.101827
CG32718-PC	786	646.226	0	0
CG32718-PD	774	634.226	0	0
CG32718-PB	771	631.226	0	0
CARPA-PB	1002	862.226	0	0
CARPA-PC	1002	862.226	0	0
CG1409-PB	453	313.29	0	0
Ir7c-PA	1878	1738.23	0	0
Ir7c-PB	1878	1738.23	0	0
Ir7g-PB	1824	1684.23	0	0
p115-PA	2511	2371.23	155	0.601312
p115-PB	2511	2371.23	155	0.601312
bys-PA	1311	1171.23	169	1.32735
spidey-PA	966	826.226	80	0.890701
snz-PA	3354	3214.23	58	0.165994
snz-PB	3354	3214.23	58	0.165994
RpS14a-PB	456	316.258	146.113	4.25
RpS14a-PA	456	316.258	146.113	4.25
RpS14b-PA	456	316.258	161.387	4.69425
RpS14b-PB	456	316.258	161.387	4.69425
CG15330-PA	546	406.226	0	0
sn-PA	1539	1399.23	0	0
sn-PB	1539	1399.23	0	0
sn-PE	1539	1399.23	0	0
sn-PG	1539	1399.23	0	0
mys-PA	2541	2401.23	150.151	0.575223
mys-PB	2541	2401.23	68.5472	0.262602
mys-PC	2541	2401.23	150.151	0.575223
mys-PD	2541	2401.23	150.151	0.575223
CG1571-PA	1956	1816.23	0	0
Gclc-PA	2154	2014.23	6.75	0.0308274
Gclc-PB	2154	2014.23	6.75	0.0308274
Gclc-PC	2154	2014.23	6.75	0.0308274
Gclc-PD	2154	2014.23	6.75	0.0308274
CG2258-PB	2406	2266.23	5.5	0.0223255
CG2258-PC	2406	2266.23	5.5	0.0223255
CG2258-PA	2406	2266.23	5.5	0.0223255
CG2258-PD	2406	2266.23	5.5	0.0223255
UbcE2H-PA	552	412.226	18.3333	0.409117
UbcE2H-PC	552	412.226	18.3333	0.409117
UbcE2H-PB	552	412.226	18.3333	0.409117
CG2256-PC	975	835.226	0	0
Ldsdh1-PA	963	823.226	76	0.84925
Upf2-PA	3726	3586.23	190	0.487368
fs(1)h-PA	3333	3193.23	0	0
fs(1)h-PB	6117	5977.23	36.4176	0.0560471
fs(1)h-PC	3333	3193.23	0	0
fs(1)h-PD	3333	3193.23	0	0
fs(1)h-PE	3333	3193.23	0	0
fs(1)h-PF	3333	3193.23	0	0
fs(1)h-PG	6141	6001.23	40.6481	0.0623077
fs(1)h-PH	3318	3178.23	8.69751e-07	2.51739e-09
fs(1)h-PI	3348	3208.23	21.9342	0.0628924
CG2233-PA	1245	1105.23	64	0.532684
CG15333-PA	1629	1489.23	0	0
sws-PA	4278	4138.23	150.316	0.334144
sws-PB	1026	886.226	68.6836	0.712934
sws-PC	4278	4138.23	0	0
CG15332-PA	1716	1576.23	2	0.0116722
orion-PA	1995	1855.23	19.5746	0.097059
orion-PB	1941	1801.23	239.425	1.22276
Dhdds-PA	903	763.226	7.5	0.090396
Dhdds-PB	903	763.226	7.5	0.090396
mahe-PB	2838	2698.23	69.5	0.236945
mahe-PC	2838	2698.23	69.5	0.236945
hdm-PA	1461	1321.23	0	0
dpr14-PA	1023	883.226	0	0
dpr14-PB	1023	883.226	0	0
ND-MNLL-PA	171	50.2193	4	0.732707
ND-MNLL-PB	171	50.2193	4	0.732707
ND-MNLL-PE	171	50.2193	4	0.732707
ND-MNLL-PC	171	50.2193	4	0.732707
ND-MNLL-PD	171	50.2193	4	0.732707
Nek2-PA	2208	2068.23	1	0.00444778
CG10932-PA	1233	1093.23	12.5	0.105182
CG10932-PB	1233	1093.23	12.5	0.105182
Ir7b-PB	1968	1828.23	0	0
CG10920-PA	1194	1054.23	0	0
CG1575-PA	1914	1774.23	45.5	0.235908
CG1575-PB	1914	1774.23	45.5	0.235908
CG2116-PA	1797	1657.23	40	0.222034
CG10958-PA	2232	2092.23	5	0.0219838
CG2120-PB	948	808.226	0	0
CG2129-PA	1398	1258.23	0	0
CG15336-PD	480	340.226	0	0
CG10959-PA	1332	1192.23	7	0.0540108
CG10959-PB	1326	1186.23	0	0
CG18262-PA	1410	1270.23	1	0.00724202
GIIIspla2-PB	654	514.226	2	0.0357781
GIIIspla2-PC	654	514.226	2	0.0357781
CG15337-PA	1218	1078.23	0	0
CG2147-PA	498	358.226	107	2.74769
Trxr-1-PA	1476	1336.23	43.0218	0.296176
Trxr-1-PB	1791	1651.23	54.9782	0.306284
Trxr-1-PC	1527	1387.23	0	0
Trxr-1-PD	1578	1438.23	0	0
CG1632-PA	3171	3031.23	0	0
CG1632-PB	3171	3031.23	0	0
CG1636-PA	1149	1009.23	58	0.528665
CG1636-PB	1101	961.226	0	0
CG1636-PC	1149	1009.23	58	0.528665
CG1387-PA	2868	2728.23	0	0
CG10555-PA	2781	2641.23	6.00667	0.0209204
CG10555-PB	2781	2641.23	6.00667	0.0209204
PIG-T-PA	1902	1762.23	87	0.454149
nAChRalpha3-PB	2388	2248.23	0	0
nAChRalpha3-PC	2388	2248.23	0	0
CG15343-PA	642	502.226	94	1.72175
Corp-PA	642	502.226	0	0
Corp-PB	642	502.226	0	0
ND-75-PA	2196	2056.23	20	0.0894747
ND-75-PB	2196	2056.23	20	0.0894747
sni-PA	744	604.226	17.5	0.266428
sni-PB	744	604.226	17.5	0.266428
CG2278-PA	1803	1663.23	0.5	0.00276541
CG2278-PC	1803	1663.23	0.5	0.00276541
CG2278-PB	1968	1828.23	0	0
Or7a-PA	1242	1102.23	0	0
CG10761-PA	972	832.226	0	0
Gbeta5-PA	1077	937.226	0	0
alpha-PheRS-PA	1497	1357.23	202	1.36912
CG17982-PA	906	766.226	5	0.060028
CG17982-PB	906	766.226	5	0.060028
Smox-PA	1461	1321.23	36.5	0.25413
